mu,n,m,alpha,mutation_operator,diversity_threshold,diversity_operator,generations,max_generations,diversity,fitness,opt,starting_robustness,ending_robustness,generation_ratio
25,50,1,0.3,XRAI_1.00,0.1,eucl,17.18,1562500.0,0.10541696,26.64,26.64,0.04,0.08,1.09952e-05
25,50,1,0.3,XRAI_1.00,0.1,sum,16.68,1562500.0,0.106792,26.64,26.64,0.04,0.08,1.0675199999999999e-05
25,50,1,0.3,XRAI_1.00,0.15,eucl,23.7,1562500.0,0.15652466,26.64,26.64,0.04,0.08,1.5168e-05
25,50,1,0.3,XRAI_1.00,0.15,sum,23.08,1562500.0,0.15894132,26.64,26.64,0.04,0.08,1.4771199999999998e-05
25,50,1,0.3,XRAI_1.00,0.2,eucl,29.24,1562500.0,0.20682348,26.64,26.64,0.04,0.08,1.87136e-05
25,50,1,0.3,XRAI_1.00,0.2,sum,28.42,1562500.0,0.20682136,26.64,26.64,0.04,0.08,1.81888e-05
25,50,1,0.3,XRAI_1.00,0.25,eucl,34.96,1562500.0,0.25741612,26.66,26.64,0.04,0.08,2.23744e-05
25,50,1,0.3,XRAI_1.00,0.25,sum,34.26,1562500.0,0.25805734,26.66,26.64,0.04,0.08,2.1926399999999997e-05
25,50,1,0.3,XRAI_1.00,0.3,eucl,40.96,1562500.0,0.30629007999999996,26.76,26.64,0.04,0.08,2.62144e-05
25,50,1,0.3,XRAI_1.00,0.3,sum,39.94,1562500.0,0.30655064,26.76,26.64,0.04,0.08,2.55616e-05
25,50,1,0.3,XRAI_1.00,0.35,eucl,47.62,1562500.0,0.35557918,27.0,26.64,0.04,0.06,3.04768e-05
25,50,1,0.3,XRAI_1.00,0.35,sum,46.82,1562500.0,0.35683332,26.98,26.64,0.04,0.06,2.99648e-05
25,50,1,0.3,XRAI_1.00,0.4,eucl,55.86,1562500.0,0.40468722,27.42,26.64,0.04,0.08,3.57504e-05
25,50,1,0.3,XRAI_1.00,0.4,sum,54.54,1562500.0,0.40584936,27.36,26.64,0.04,0.08,3.49056e-05
25,50,1,0.3,XRAI_1.00,0.45,eucl,65.4,1562500.0,0.45466438,27.74,26.64,0.04,0.08,4.1856e-05
25,50,1,0.3,XRAI_1.00,0.45,sum,63.94,1562500.0,0.45562801999999997,27.74,26.64,0.04,0.1,4.09216e-05
25,50,1,0.3,XRAI_1.00,0.5,eucl,78.2,1562500.0,0.50338406,28.06,26.64,0.04,0.08,5.0048e-05
25,50,1,0.3,XRAI_1.00,0.5,sum,73.9,1562500.0,0.50380528,28.1,26.64,0.04,0.1,4.7296e-05
25,50,1,0.3,XRAI_1.00,0.55,eucl,92.56,1562500.0,0.55354214,28.52,26.64,0.04,0.08,5.92384e-05
25,50,1,0.3,XRAI_1.00,0.55,sum,86.68,1562500.0,0.5532119999999999,28.54,26.64,0.04,0.12,5.547520000000001e-05
25,50,1,0.3,XRAI_1.00,0.6,eucl,111.32,1562500.0,0.6024067,29.04,26.64,0.04,0.06,7.12448e-05
25,50,1,0.3,XRAI_1.00,0.6,sum,103.6,1562500.0,0.60300132,28.92,26.64,0.04,0.14,6.6304e-05
25,50,1,0.3,XRAI_1.00,0.65,eucl,137.6,1562500.0,0.6517337000000001,29.34,26.64,0.04,0.06,8.8064e-05
25,50,1,0.3,XRAI_1.00,0.65,sum,122.98,1562500.0,0.65240674,29.24,26.64,0.04,0.12,7.87072e-05
25,50,1,0.3,XRAI_1.00,0.7,eucl,172.8,1562500.0,0.70141626,29.9,26.64,0.04,0.08,0.000110592
25,50,1,0.3,XRAI_1.00,0.7,sum,148.04,1562500.0,0.7017253,29.6,26.64,0.04,0.18,9.474559999999999e-05
25,50,1,0.3,XRAI_1.00,0.75,eucl,228.08,1562500.0,0.75104626,30.38,26.64,0.04,0.12,0.00014597120000000002
25,50,1,0.3,XRAI_1.00,0.75,sum,183.46,1562500.0,0.75180132,30.26,26.64,0.04,0.24,0.0001174144
25,50,1,0.3,XRAI_1.00,0.8,eucl,314.78,1562500.0,0.80089522,31.04,26.64,0.04,0.16,0.00020145919999999998
25,50,1,0.3,XRAI_1.00,0.8,sum,238.14,1562500.0,0.8010012999999999,30.76,26.64,0.04,0.3,0.00015240959999999998
25,50,1,0.3,XRAI_1.00,0.85,eucl,457.74,1562500.0,0.85062072,31.68,26.64,0.04,0.22,0.0002929536
25,50,1,0.3,XRAI_1.00,0.85,sum,332.44,1562500.0,0.85058266,31.62,26.64,0.04,0.32,0.0002127616
25,50,1,0.3,XRAI_1.00,0.9,eucl,752.5,1562500.0,0.9004293800000001,32.36,26.64,0.04,0.3,0.0004816
25,50,1,0.3,XRAI_1.00,0.9,sum,551.12,1562500.0,0.9004320199999999,32.24,26.64,0.04,0.32,0.0003527168
25,50,1,0.3,XRAI_1.00,0.95,eucl,1851.88,1562500.0,0.95019496,32.72,26.64,0.04,0.3,0.0011852032
25,50,1,0.3,XRAI_1.00,0.95,sum,1300.22,1562500.0,0.9500934,32.6,26.64,0.04,0.3,0.0008321408
25,50,1,0.3,XRAI_1.00,1.0,eucl,1524973.24,1562500.0,0.99725476,33.06,26.64,0.04,0.56,0.9759828736
25,50,1,0.3,XRAI_1.00,1.0,sum,1471339.4,1562500.0,0.99951864,33.0,26.64,0.04,0.56,0.941657216
25,50,1,0.3,XRAI_1.50,0.0,eucl,0.0,1562500.0,1.11022e-16,26.64,26.64,0.04,0.04,0.0
25,50,1,0.3,XRAI_1.50,0.0,sum,0.0,1562500.0,0.0,26.64,26.64,0.04,0.04,0.0
25,50,1,0.3,XRAI_1.50,0.05,eucl,8.64,1562500.0,0.056502854000000005,26.64,26.64,0.04,0.08,5.5296e-06
25,50,1,0.3,XRAI_1.50,0.05,sum,8.1,1562500.0,0.056244004,26.64,26.64,0.04,0.08,5.184e-06
25,50,1,0.3,XRAI_1.50,0.1,eucl,15.32,1562500.0,0.10955126,26.64,26.64,0.04,0.08,9.8048e-06
25,50,1,0.3,XRAI_1.50,0.1,sum,14.58,1562500.0,0.11039863999999999,26.64,26.64,0.04,0.08,9.3312e-06
25,50,1,0.3,XRAI_1.50,0.15,eucl,21.86,1562500.0,0.15769170000000002,26.64,26.64,0.04,0.1,1.3990399999999999e-05
25,50,1,0.3,XRAI_1.50,0.15,sum,20.52,1562500.0,0.15695994000000002,26.64,26.64,0.04,0.1,1.3132799999999999e-05
25,50,1,0.3,XRAI_1.50,0.2,eucl,27.68,1562500.0,0.2097128,26.64,26.64,0.04,0.12,1.77152e-05
25,50,1,0.3,XRAI_1.50,0.2,sum,26.52,1562500.0,0.20908272,26.64,26.64,0.04,0.12,1.69728e-05
25,50,1,0.3,XRAI_1.50,0.25,eucl,33.22,1562500.0,0.25852248,26.64,26.64,0.04,0.12,2.1260799999999998e-05
25,50,1,0.3,XRAI_1.50,0.25,sum,32.08,1562500.0,0.258044,26.64,26.64,0.04,0.12,2.0531199999999997e-05
25,50,1,0.3,XRAI_1.50,0.3,eucl,38.18,1562500.0,0.3080046,26.66,26.64,0.04,0.1,2.44352e-05
25,50,1,0.3,XRAI_1.50,0.3,sum,37.1,1562500.0,0.30806402,26.66,26.64,0.04,0.1,2.3744000000000002e-05
25,50,1,0.3,XRAI_1.50,0.35,eucl,43.96,1562500.0,0.35696530000000004,26.86,26.64,0.04,0.12,2.81344e-05
25,50,1,0.3,XRAI_1.50,0.35,sum,42.6,1562500.0,0.35722798,26.84,26.64,0.04,0.1,2.7264000000000002e-05
25,50,1,0.3,XRAI_1.50,0.4,eucl,51.12,1562500.0,0.40578054,27.08,26.64,0.04,0.18,3.27168e-05
25,50,1,0.3,XRAI_1.50,0.4,sum,49.34,1562500.0,0.40680134,27.0,26.64,0.04,0.18,3.15776e-05
25,50,1,0.3,XRAI_1.50,0.45,eucl,59.42,1562500.0,0.45502238,27.36,26.64,0.04,0.18,3.8028800000000004e-05
25,50,1,0.3,XRAI_1.50,0.45,sum,56.92,1562500.0,0.45647736,27.34,26.64,0.04,0.18,3.64288e-05
25,50,1,0.3,XRAI_1.50,0.5,eucl,69.94,1562500.0,0.5046579,27.72,26.64,0.04,0.18,4.47616e-05
25,50,1,0.3,XRAI_1.50,0.5,sum,66.08,1562500.0,0.5054921,27.56,26.64,0.04,0.2,4.22912e-05
25,50,1,0.3,XRAI_1.50,0.55,eucl,82.54,1562500.0,0.5538353,28.18,26.64,0.04,0.26,5.2825600000000005e-05
25,50,1,0.3,XRAI_1.50,0.55,sum,78.04,1562500.0,0.554456,27.9,26.64,0.04,0.22,4.9945600000000005e-05
25,50,1,0.3,XRAI_1.50,0.6,eucl,97.92,1562500.0,0.60322478,28.62,26.64,0.04,0.24,6.26688e-05
25,50,1,0.3,XRAI_1.50,0.6,sum,91.5,1562500.0,0.6031507,28.4,26.64,0.04,0.22,5.856e-05
25,50,1,0.3,XRAI_1.50,0.65,eucl,120.72,1562500.0,0.6521589,29.14,26.64,0.04,0.22,7.72608e-05
25,50,1,0.3,XRAI_1.50,0.65,sum,108.38,1562500.0,0.65240798,29.0,26.64,0.04,0.2,6.93632e-05
25,50,1,0.3,XRAI_1.50,0.7,eucl,150.36,1562500.0,0.7015543599999999,29.56,26.64,0.04,0.26,9.62304e-05
25,50,1,0.3,XRAI_1.50,0.7,sum,131.64,1562500.0,0.7023573999999999,29.58,26.64,0.04,0.22,8.424959999999999e-05
25,50,1,0.3,XRAI_1.50,0.75,eucl,202.98,1562500.0,0.75145398,30.22,26.64,0.04,0.24,0.0001299072
25,50,1,0.3,XRAI_1.50,0.75,sum,164.14,1562500.0,0.75134408,30.36,26.64,0.04,0.22,0.00010504959999999999
25,50,1,0.3,XRAI_1.50,0.8,eucl,287.26,1562500.0,0.80099886,31.0,26.64,0.04,0.26,0.0001838464
25,50,1,0.3,XRAI_1.50,0.8,sum,218.02,1562500.0,0.8010907399999999,30.78,26.64,0.04,0.24,0.0001395328
25,50,1,0.3,XRAI_1.50,0.85,eucl,430.36,1562500.0,0.85063136,31.56,26.64,0.04,0.28,0.0002754304
25,50,1,0.3,XRAI_1.50,0.85,sum,311.04,1562500.0,0.85074662,31.52,26.64,0.04,0.3,0.00019906560000000002
25,50,1,0.3,XRAI_1.50,0.9,eucl,732.44,1562500.0,0.9004194200000001,32.16,26.64,0.04,0.4,0.00046876160000000004
25,50,1,0.3,XRAI_1.50,0.9,sum,532.06,1562500.0,0.90053464,32.14,26.64,0.04,0.28,0.00034051839999999997
25,50,1,0.3,XRAI_1.50,0.95,eucl,1918.78,1562500.0,0.9502164000000001,32.7,26.64,0.04,0.5,0.0012280192
25,50,1,0.3,XRAI_1.50,0.95,sum,1340.56,1562500.0,0.9501413599999999,32.58,26.64,0.04,0.28,0.0008579584
25,50,1,0.3,XRAI_1.50,1.0,eucl,1515847.82,1562500.0,0.99688714,33.02,26.64,0.04,0.48,0.9701426048
25,50,1,0.3,XRAI_1.50,1.0,sum,1487510.64,1562500.0,0.9993492399999999,33.08,26.64,0.04,0.52,0.9520068096
25,50,1,0.6,1RAI,0.0,eucl,0.0,1562500.0,1.11022e-16,26.64,26.64,0.04,0.04,0.0
25,50,1,0.6,1RAI,0.0,sum,0.0,1562500.0,0.0,26.64,26.64,0.04,0.04,0.0
25,50,1,0.6,1RAI,0.05,eucl,10.94,1562500.0,0.052877628,26.64,26.64,0.04,0.04,7.0016e-06
25,50,1,0.6,1RAI,0.05,sum,10.72,1562500.0,0.053105330000000006,26.64,26.64,0.04,0.04,6.8608000000000004e-06
25,50,1,0.6,1RAI,0.1,eucl,19.04,1562500.0,0.10394679999999999,26.64,26.64,0.04,0.04,1.2185599999999999e-05
25,50,1,0.6,1RAI,0.1,sum,18.9,1562500.0,0.10473734,26.64,26.64,0.04,0.04,1.2095999999999999e-05
25,50,1,0.6,1RAI,0.15,eucl,25.72,1562500.0,0.15484976,26.64,26.64,0.04,0.04,1.64608e-05
25,50,1,0.6,1RAI,0.15,sum,25.46,1562500.0,0.15459864,26.64,26.64,0.04,0.04,1.62944e-05
25,50,1,0.6,1RAI,0.2,eucl,33.46,1562500.0,0.20359036,26.66,26.64,0.04,0.06,2.14144e-05
25,50,1,0.6,1RAI,0.2,sum,33.04,1562500.0,0.20372662000000002,26.66,26.64,0.04,0.06,2.11456e-05
25,50,1,0.6,1RAI,0.25,eucl,42.22,1562500.0,0.2528262,26.78,26.64,0.04,0.06,2.70208e-05
25,50,1,0.6,1RAI,0.25,sum,41.58,1562500.0,0.25321868,26.78,26.64,0.04,0.06,2.66112e-05
25,50,1,0.6,1RAI,0.3,eucl,52.26,1562500.0,0.30283358,27.08,26.64,0.04,0.06,3.34464e-05
25,50,1,0.6,1RAI,0.3,sum,51.18,1562500.0,0.30314800000000003,27.06,26.64,0.04,0.08,3.27552e-05
25,50,1,0.6,1RAI,0.35,eucl,63.86,1562500.0,0.35266532,27.5,26.64,0.04,0.06,4.08704e-05
25,50,1,0.6,1RAI,0.35,sum,61.74,1562500.0,0.35260137999999996,27.5,26.64,0.04,0.08,3.95136e-05
25,50,1,0.6,1RAI,0.4,eucl,76.72,1562500.0,0.4025139,27.98,26.64,0.04,0.06,4.91008e-05
25,50,1,0.6,1RAI,0.4,sum,74.1,1562500.0,0.40240665999999997,27.88,26.64,0.04,0.08,4.7424e-05
25,50,1,0.6,1RAI,0.45,eucl,91.9,1562500.0,0.45216986,28.28,26.64,0.04,0.08,5.8816e-05
25,50,1,0.6,1RAI,0.45,sum,87.9,1562500.0,0.45245067999999994,28.14,26.64,0.04,0.1,5.6256000000000005e-05
25,50,1,0.6,1RAI,0.5,eucl,109.32,1562500.0,0.5017434000000001,28.68,26.64,0.04,0.08,6.99648e-05
25,50,1,0.6,1RAI,0.5,sum,103.0,1562500.0,0.50238666,28.74,26.64,0.04,0.12,6.592e-05
25,50,1,0.6,1RAI,0.55,eucl,129.9,1562500.0,0.5514576,29.0,26.64,0.04,0.08,8.3136e-05
25,50,1,0.6,1RAI,0.55,sum,120.24,1562500.0,0.55154934,29.02,26.64,0.04,0.12,7.69536e-05
25,50,1,0.6,1RAI,0.6,eucl,155.2,1562500.0,0.60121954,29.66,26.64,0.04,0.08,9.9328e-05
25,50,1,0.6,1RAI,0.6,sum,140.64,1562500.0,0.60167606,29.52,26.64,0.04,0.12,9.000959999999999e-05
25,50,1,0.6,1RAI,0.65,eucl,187.02,1562500.0,0.6508850599999999,30.16,26.64,0.04,0.08,0.00011969280000000001
25,50,1,0.6,1RAI,0.65,sum,164.54,1562500.0,0.6511733599999999,30.08,26.64,0.04,0.08,0.0001053056
25,50,1,0.6,1RAI,0.7,eucl,228.16,1562500.0,0.70076454,30.86,26.64,0.04,0.1,0.0001460224
25,50,1,0.6,1RAI,0.7,sum,194.44,1562500.0,0.70120928,30.74,26.64,0.04,0.12,0.0001244416
25,50,1,0.6,1RAI,0.75,eucl,279.3,1562500.0,0.75070514,31.32,26.64,0.04,0.16,0.000178752
25,50,1,0.6,1RAI,0.75,sum,231.08,1562500.0,0.75076934,31.3,26.64,0.04,0.12,0.0001478912
25,50,1,0.6,1RAI,0.8,eucl,345.14,1562500.0,0.8005279000000001,31.98,26.64,0.04,0.18,0.00022088959999999998
25,50,1,0.6,1RAI,0.8,sum,281.9,1562500.0,0.80070408,32.0,26.64,0.04,0.14,0.00018041599999999997
25,50,1,0.6,1RAI,0.85,eucl,440.28,1562500.0,0.85050782,32.84,26.64,0.04,0.22,0.0002817792
25,50,1,0.6,1RAI,0.85,sum,354.08,1562500.0,0.85041334,33.22,26.64,0.04,0.16,0.0002266112
25,50,1,0.6,1RAI,0.9,eucl,582.9,1562500.0,0.9003176,34.06,26.64,0.04,0.22,0.000373056
25,50,1,0.6,1RAI,0.9,sum,469.86,1562500.0,0.9002360199999999,34.12,26.64,0.04,0.14,0.0003007104
25,50,1,0.6,1RAI,0.95,eucl,880.1,1562500.0,0.95019598,35.64,26.64,0.04,0.28,0.0005632640000000001
25,50,1,0.6,1RAI,0.95,sum,729.72,1562500.0,0.95014926,35.4,26.64,0.04,0.26,0.0004670208
25,50,1,0.6,1RAI,1.0,eucl,15699.28,1562500.0,1.0,38.6,26.64,0.04,0.5,0.0100475392
25,50,1,0.6,1RAI,1.0,sum,14895.9,1562500.0,1.0,38.52,26.64,0.04,0.46,0.009533376
25,50,1,0.6,XRAI_0.10,0.0,eucl,0.0,1562500.0,1.11022e-16,26.64,26.64,0.04,0.04,0.0
25,50,1,0.6,XRAI_0.10,0.0,sum,0.0,1562500.0,0.0,26.64,26.64,0.04,0.04,0.0
25,50,1,0.6,XRAI_0.10,0.05,eucl,10.2,1562500.0,0.053177186,26.64,26.64,0.04,0.08,6.527999999999999e-06
25,50,1,0.6,XRAI_0.10,0.05,sum,10.06,1562500.0,0.053878671999999996,26.64,26.64,0.04,0.08,6.4384e-06
25,50,1,0.6,XRAI_0.10,0.1,eucl,17.82,1562500.0,0.10450166,26.64,26.64,0.04,0.1,1.14048e-05
25,50,1,0.6,XRAI_0.10,0.1,sum,17.52,1562500.0,0.10462536,26.64,26.64,0.04,0.08,1.12128e-05
25,50,1,0.6,XRAI_0.10,0.15,eucl,24.06,1562500.0,0.15452104,26.64,26.64,0.04,0.12,1.5398399999999998e-05
25,50,1,0.6,XRAI_0.10,0.15,sum,23.72,1562500.0,0.15513198,26.64,26.64,0.04,0.12,1.5180799999999999e-05
25,50,1,0.6,XRAI_0.10,0.2,eucl,30.92,1562500.0,0.2038084,26.64,26.64,0.04,0.12,1.9788800000000003e-05
25,50,1,0.6,XRAI_0.10,0.2,sum,30.42,1562500.0,0.20389602,26.64,26.64,0.04,0.12,1.9468800000000002e-05
25,50,1,0.6,XRAI_0.10,0.25,eucl,38.52,1562500.0,0.2535604,26.7,26.64,0.04,0.1,2.4652800000000002e-05
25,50,1,0.6,XRAI_0.10,0.25,sum,37.78,1562500.0,0.2537454,26.72,26.64,0.04,0.12,2.41792e-05
25,50,1,0.6,XRAI_0.10,0.3,eucl,47.26,1562500.0,0.30350776,27.16,26.64,0.04,0.1,3.02464e-05
25,50,1,0.6,XRAI_0.10,0.3,sum,45.88,1562500.0,0.3031507,27.12,26.64,0.04,0.1,2.93632e-05
25,50,1,0.6,XRAI_0.10,0.35,eucl,56.96,1562500.0,0.35318814000000004,27.3,26.64,0.04,0.1,3.64544e-05
25,50,1,0.6,XRAI_0.10,0.35,sum,55.2,1562500.0,0.35415332,27.26,26.64,0.04,0.1,3.5328000000000005e-05
25,50,1,0.6,XRAI_0.10,0.4,eucl,68.26,1562500.0,0.4028146,27.56,26.64,0.04,0.12,4.36864e-05
25,50,1,0.6,XRAI_0.10,0.4,sum,65.16,1562500.0,0.40317860000000005,27.5,26.64,0.04,0.12,4.1702399999999996e-05
25,50,1,0.6,XRAI_0.10,0.45,eucl,81.48,1562500.0,0.45271279999999997,28.18,26.64,0.04,0.12,5.21472e-05
25,50,1,0.6,XRAI_0.10,0.45,sum,77.16,1562500.0,0.45279463999999997,27.8,26.64,0.04,0.1,4.93824e-05
25,50,1,0.6,XRAI_0.10,0.5,eucl,97.16,1562500.0,0.50197592,28.52,26.64,0.04,0.12,6.21824e-05
25,50,1,0.6,XRAI_0.10,0.5,sum,89.86,1562500.0,0.50187594,28.26,26.64,0.04,0.14,5.75104e-05
25,50,1,0.6,XRAI_0.10,0.55,eucl,115.66,1562500.0,0.5514146,29.18,26.64,0.04,0.12,7.402239999999999e-05
25,50,1,0.6,XRAI_0.10,0.55,sum,105.34,1562500.0,0.5522893,28.82,26.64,0.04,0.16,6.74176e-05
25,50,1,0.6,XRAI_0.10,0.6,eucl,139.2,1562500.0,0.60129384,29.62,26.64,0.04,0.12,8.9088e-05
25,50,1,0.6,XRAI_0.10,0.6,sum,123.92,1562500.0,0.60165996,29.36,26.64,0.04,0.16,7.93088e-05
25,50,1,0.6,XRAI_0.10,0.65,eucl,167.54,1562500.0,0.6512094,30.16,26.64,0.04,0.16,0.00010722559999999999
25,50,1,0.6,XRAI_0.10,0.65,sum,146.3,1562500.0,0.65137732,29.82,26.64,0.04,0.18,9.3632e-05
25,50,1,0.6,XRAI_0.10,0.7,eucl,202.76,1562500.0,0.7009473800000001,30.5,26.64,0.04,0.18,0.0001297664
25,50,1,0.6,XRAI_0.10,0.7,sum,173.02,1562500.0,0.70120402,30.44,26.64,0.04,0.2,0.00011073280000000001
25,50,1,0.6,XRAI_0.10,0.75,eucl,247.86,1562500.0,0.75067928,31.1,26.64,0.04,0.18,0.00015863040000000002
25,50,1,0.6,XRAI_0.10,0.75,sum,206.68,1562500.0,0.75082002,31.26,26.64,0.04,0.2,0.00013227520000000002
25,50,1,0.6,XRAI_0.10,0.8,eucl,309.58,1562500.0,0.80068054,32.06,26.64,0.04,0.18,0.00019813119999999998
25,50,1,0.6,XRAI_0.10,0.8,sum,252.08,1562500.0,0.80076402,31.98,26.64,0.04,0.22,0.0001613312
25,50,1,0.6,XRAI_0.10,0.85,eucl,397.68,1562500.0,0.8505343000000001,33.02,26.64,0.04,0.22,0.0002545152
25,50,1,0.6,XRAI_0.10,0.85,sum,318.78,1562500.0,0.8506239800000001,32.76,26.64,0.04,0.18,0.00020401919999999999
25,50,1,0.6,XRAI_0.10,0.9,eucl,532.68,1562500.0,0.90028506,33.8,26.64,0.04,0.3,0.00034091519999999997
25,50,1,0.6,XRAI_0.10,0.9,sum,429.48,1562500.0,0.90038398,34.28,26.64,0.04,0.26,0.0002748672
25,50,1,0.6,XRAI_0.10,0.95,eucl,813.08,1562500.0,0.9502027599999999,35.34,26.64,0.04,0.36,0.0005203712
25,50,1,0.6,XRAI_0.10,0.95,sum,674.46,1562500.0,0.9501573000000001,35.6,26.64,0.04,0.34,0.00043165440000000004
25,50,1,0.6,XRAI_0.10,1.0,eucl,16507.0,1562500.0,1.0,38.58,26.64,0.04,0.52,0.01056448
25,50,1,0.6,XRAI_0.10,1.0,sum,15843.44,1562500.0,1.0,38.64,26.64,0.04,0.64,0.0101398016
25,50,1,0.6,XRAI_1.00,0.0,eucl,0.0,1562500.0,1.11022e-16,26.64,26.64,0.04,0.04,0.0
25,50,1,0.6,XRAI_1.00,0.0,sum,0.0,1562500.0,0.0,26.64,26.64,0.04,0.04,0.0
25,50,1,0.6,XRAI_1.00,0.05,eucl,7.46,1562500.0,0.056325342,26.64,26.64,0.04,0.12,4.7744e-06
25,50,1,0.6,XRAI_1.00,0.05,sum,7.06,1562500.0,0.056331996,26.64,26.64,0.04,0.12,4.5184e-06
25,50,1,0.6,XRAI_1.00,0.1,eucl,13.1,1562500.0,0.10597076,26.64,26.64,0.04,0.12,8.384e-06
25,50,1,0.6,XRAI_1.00,0.1,sum,12.62,1562500.0,0.10666134,26.64,26.64,0.04,0.12,8.0768e-06
25,50,1,0.6,XRAI_1.00,0.15,eucl,17.78,1562500.0,0.15674144,26.64,26.64,0.04,0.12,1.1379200000000001e-05
25,50,1,0.6,XRAI_1.00,0.15,sum,17.18,1562500.0,0.15868268,26.64,26.64,0.04,0.12,1.09952e-05
25,50,1,0.6,XRAI_1.00,0.2,eucl,22.48,1562500.0,0.2066367,26.64,26.64,0.04,0.12,1.43872e-05
25,50,1,0.6,XRAI_1.00,0.2,sum,21.64,1562500.0,0.20813338,26.64,26.64,0.04,0.12,1.38496e-05
25,50,1,0.6,XRAI_1.00,0.25,eucl,26.58,1562500.0,0.25673838,26.64,26.64,0.04,0.12,1.7011199999999997e-05
25,50,1,0.6,XRAI_1.00,0.25,sum,26.06,1562500.0,0.25914258,26.64,26.64,0.04,0.12,1.66784e-05
25,50,1,0.6,XRAI_1.00,0.3,eucl,31.42,1562500.0,0.30984824,26.72,26.64,0.04,0.12,2.01088e-05
25,50,1,0.6,XRAI_1.00,0.3,sum,30.48,1562500.0,0.3076973,26.7,26.64,0.04,0.12,1.9507200000000002e-05
25,50,1,0.6,XRAI_1.00,0.35,eucl,36.24,1562500.0,0.35623046,27.08,26.64,0.04,0.12,2.31936e-05
25,50,1,0.6,XRAI_1.00,0.35,sum,35.26,1562500.0,0.35813208,26.94,26.64,0.04,0.14,2.2566399999999998e-05
25,50,1,0.6,XRAI_1.00,0.4,eucl,42.22,1562500.0,0.4058249,27.4,26.64,0.04,0.12,2.70208e-05
25,50,1,0.6,XRAI_1.00,0.4,sum,40.56,1562500.0,0.40625732,27.3,26.64,0.04,0.14,2.5958400000000002e-05
25,50,1,0.6,XRAI_1.00,0.45,eucl,49.28,1562500.0,0.45508652,27.84,26.64,0.04,0.1,3.15392e-05
25,50,1,0.6,XRAI_1.00,0.45,sum,47.26,1562500.0,0.45605066,27.7,26.64,0.04,0.12,3.02464e-05
25,50,1,0.6,XRAI_1.00,0.5,eucl,57.34,1562500.0,0.50433924,28.48,26.64,0.04,0.12,3.66976e-05
25,50,1,0.6,XRAI_1.00,0.5,sum,54.56,1562500.0,0.50399462,28.34,26.64,0.04,0.12,3.49184e-05
25,50,1,0.6,XRAI_1.00,0.55,eucl,67.52,1562500.0,0.5537609,29.02,26.64,0.04,0.14,4.32128e-05
25,50,1,0.6,XRAI_1.00,0.55,sum,63.42,1562500.0,0.55430664,28.68,26.64,0.04,0.12,4.05888e-05
25,50,1,0.6,XRAI_1.00,0.6,eucl,80.0,1562500.0,0.60269714,29.44,26.64,0.04,0.12,5.12e-05
25,50,1,0.6,XRAI_1.00,0.6,sum,73.56,1562500.0,0.60313868,29.02,26.64,0.04,0.14,4.70784e-05
25,50,1,0.6,XRAI_1.00,0.65,eucl,96.58,1562500.0,0.6521454,30.1,26.64,0.04,0.12,6.18112e-05
25,50,1,0.6,XRAI_1.00,0.65,sum,86.3,1562500.0,0.65248528,29.8,26.64,0.04,0.14,5.5231999999999996e-05
25,50,1,0.6,XRAI_1.00,0.7,eucl,116.9,1562500.0,0.70150458,30.6,26.64,0.04,0.14,7.481600000000001e-05
25,50,1,0.6,XRAI_1.00,0.7,sum,102.18,1562500.0,0.7024360799999999,30.58,26.64,0.04,0.14,6.539520000000001e-05
25,50,1,0.6,XRAI_1.00,0.75,eucl,145.1,1562500.0,0.7513657600000001,31.42,26.64,0.04,0.18,9.2864e-05
25,50,1,0.6,XRAI_1.00,0.75,sum,122.12,1562500.0,0.75145602,31.2,26.64,0.04,0.16,7.81568e-05
25,50,1,0.6,XRAI_1.00,0.8,eucl,184.24,1562500.0,0.80096202,32.26,26.64,0.04,0.2,0.00011791360000000001
25,50,1,0.6,XRAI_1.00,0.8,sum,149.86,1562500.0,0.80133464,32.04,26.64,0.04,0.24,9.591040000000001e-05
25,50,1,0.6,XRAI_1.00,0.85,eucl,240.72,1562500.0,0.85081482,33.14,26.64,0.04,0.14,0.0001540608
25,50,1,0.6,XRAI_1.00,0.85,sum,191.82,1562500.0,0.85105732,32.76,26.64,0.04,0.2,0.0001227648
25,50,1,0.6,XRAI_1.00,0.9,eucl,330.42,1562500.0,0.90055634,34.08,26.64,0.04,0.14,0.0002114688
25,50,1,0.6,XRAI_1.00,0.9,sum,262.12,1562500.0,0.90047736,33.84,26.64,0.04,0.3,0.0001677568
25,50,1,0.6,XRAI_1.00,0.95,eucl,538.0,1562500.0,0.9502524200000001,35.64,26.64,0.04,0.3,0.00034432
25,50,1,0.6,XRAI_1.00,0.95,sum,417.82,1562500.0,0.9502119600000001,35.62,26.64,0.04,0.5,0.0002674048
25,50,1,0.6,XRAI_1.00,1.0,eucl,25885.32,1562500.0,1.0,38.78,26.64,0.04,0.52,0.0165666048
25,50,1,0.6,XRAI_1.00,1.0,sum,25339.22,1562500.0,1.0,38.82,26.64,0.04,0.6,0.016217100800000002
25,50,1,0.6,XRAI_1.50,0.0,eucl,0.0,1562500.0,1.11022e-16,26.64,26.64,0.04,0.04,0.0
25,50,1,0.6,XRAI_1.50,0.0,sum,0.0,1562500.0,0.0,26.64,26.64,0.04,0.04,0.0
