mu,n,m,alpha,mutation,div_threshold,euclidean_norm,generations,max_generations,diversity,fitness,opt,starting_robustness,ending_robustness
2,10,1,0,XRAI_0.10,1.0,1,113.4,400.0,0.9400000000000001,0.2,0.2,0.2,0.2
2,10,1,0,XRAI_0.15,0.25,0,6.3,400.0,0.31999999999999995,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_0.15,0.25,1,6.3,400.0,0.31999999999999995,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_0.15,0.5,0,13.2,400.0,0.52,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_0.15,0.5,1,13.2,400.0,0.52,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_0.15,0.75,0,61.9,400.0,0.79,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_0.15,0.75,1,61.9,400.0,0.79,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_0.15,0.85,0,103.6,400.0,0.8699999999999999,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.15,0.85,1,103.6,400.0,0.8699999999999999,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.15,1.0,0,112.0,400.0,0.9400000000000001,0.2,0.2,0.1,0.2
2,10,1,0,XRAI_0.15,1.0,1,112.0,400.0,0.9400000000000001,0.2,0.2,0.1,0.2
2,10,1,0,XRAI_0.20,0.25,0,6.9,400.0,0.31999999999999995,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_0.20,0.25,1,6.9,400.0,0.31999999999999995,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_0.20,0.5,0,18.7,400.0,0.53,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_0.20,0.5,1,18.7,400.0,0.53,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_0.20,0.75,0,61.2,400.0,0.8,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_0.20,0.75,1,61.2,400.0,0.8,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_0.20,0.85,0,106.6,400.0,0.8699999999999999,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.20,0.85,1,106.6,400.0,0.8699999999999999,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.20,1.0,0,117.4,400.0,0.9400000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.20,1.0,1,117.4,400.0,0.9400000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.40,0.25,0,9.0,400.0,0.36,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_0.40,0.25,1,9.0,400.0,0.36,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_0.40,0.5,0,14.6,400.0,0.5599999999999999,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_0.40,0.5,1,14.6,400.0,0.5599999999999999,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_0.40,0.75,0,69.8,400.0,0.8,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.40,0.75,1,69.8,400.0,0.8,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.40,0.85,0,107.2,400.0,0.86,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.40,0.85,1,107.2,400.0,0.86,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.40,1.0,0,125.3,400.0,0.9400000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.40,1.0,1,125.3,400.0,0.9400000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.75,0.25,0,15.0,400.0,0.32999999999999996,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_0.75,0.25,1,15.0,400.0,0.32999999999999996,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_0.75,0.5,0,27.2,400.0,0.5700000000000001,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_0.75,0.5,1,27.2,400.0,0.5700000000000001,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_0.75,0.75,0,67.6,400.0,0.8300000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.75,0.75,1,67.6,400.0,0.8300000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_0.75,0.85,0,94.5,400.0,0.9099999999999999,0.2,0.2,0.1,0.2
2,10,1,0,XRAI_0.75,0.85,1,94.5,400.0,0.9099999999999999,0.2,0.2,0.1,0.2
2,10,1,0,XRAI_0.75,1.0,0,140.9,400.0,0.9800000000000001,0.2,0.2,0.2,0.4
2,10,1,0,XRAI_0.75,1.0,1,140.9,400.0,0.9800000000000001,0.2,0.2,0.2,0.4
2,10,1,0,XRAI_1.00,0.25,0,7.2,400.0,0.31999999999999995,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_1.00,0.25,1,7.2,400.0,0.31999999999999995,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_1.00,0.5,0,11.9,400.0,0.5599999999999999,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_1.00,0.5,1,11.9,400.0,0.5599999999999999,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_1.00,0.75,0,54.6,400.0,0.89,0.2,0.2,0.1,0.0
2,10,1,0,XRAI_1.00,0.75,1,54.6,400.0,0.89,0.2,0.2,0.1,0.0
2,10,1,0,XRAI_1.00,0.85,0,83.9,400.0,0.93,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_1.00,0.85,1,83.9,400.0,0.93,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_1.00,1.0,0,100.1,400.0,0.9800000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_1.00,1.0,1,100.1,400.0,0.9800000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_1.20,0.25,0,5.8,400.0,0.39,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_1.20,0.25,1,5.8,400.0,0.39,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_1.20,0.5,0,26.7,400.0,0.61,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_1.20,0.5,1,26.7,400.0,0.61,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_1.20,0.75,0,88.3,400.0,0.8099999999999999,0.2,0.2,0.0,0.2
2,10,1,0,XRAI_1.20,0.75,1,88.3,400.0,0.8099999999999999,0.2,0.2,0.0,0.2
2,10,1,0,XRAI_1.20,0.85,0,112.6,400.0,0.9,0.2,0.2,0.2,0.2
2,10,1,0,XRAI_1.20,0.85,1,112.6,400.0,0.9,0.2,0.2,0.2,0.2
2,10,1,0,XRAI_1.20,1.0,0,145.2,400.0,0.9400000000000001,0.2,0.2,0.2,0.1
2,10,1,0,XRAI_1.20,1.0,1,145.2,400.0,0.9400000000000001,0.2,0.2,0.2,0.1
2,10,1,0,XRAI_1.50,0.25,0,30.9,400.0,0.4,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_1.50,0.25,1,30.9,400.0,0.4,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_1.50,0.5,0,37.6,400.0,0.5700000000000001,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_1.50,0.5,1,37.6,400.0,0.5700000000000001,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_1.50,0.75,0,81.9,400.0,0.8,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_1.50,0.75,1,81.9,400.0,0.8,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_1.50,0.85,0,116.3,400.0,0.8800000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_1.50,0.85,1,116.3,400.0,0.8800000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_1.50,1.0,0,149.3,400.0,0.9400000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_1.50,1.0,1,149.3,400.0,0.9400000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_2.00,0.25,0,14.8,400.0,0.38,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_2.00,0.25,1,14.8,400.0,0.38,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_2.00,0.5,0,21.3,400.0,0.5900000000000001,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_2.00,0.5,1,21.3,400.0,0.5900000000000001,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_2.00,0.75,0,100.1,400.0,0.85,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_2.00,0.75,1,100.1,400.0,0.85,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_2.00,0.85,0,111.3,400.0,0.89,0.2,0.2,0.1,0.2
2,10,1,0,XRAI_2.00,0.85,1,111.3,400.0,0.89,0.2,0.2,0.1,0.2
2,10,1,0,XRAI_2.00,1.0,0,203.2,400.0,0.97,0.2,0.2,0.2,0.3
2,10,1,0,XRAI_2.00,1.0,1,203.2,400.0,0.97,0.2,0.2,0.2,0.3
2,10,1,0,XRAI_2.50,0.25,0,15.6,400.0,0.38,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_2.50,0.25,1,15.6,400.0,0.38,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_2.50,0.5,0,35.7,400.0,0.64,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_2.50,0.5,1,35.7,400.0,0.64,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_2.50,0.75,0,62.2,400.0,0.85,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_2.50,0.75,1,62.2,400.0,0.85,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_2.50,0.85,0,87.5,400.0,0.9199999999999999,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_2.50,0.85,1,87.5,400.0,0.9199999999999999,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_2.50,1.0,0,133.5,400.0,0.9800000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_2.50,1.0,1,133.5,400.0,0.9800000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_3.00,0.25,0,8.9,400.0,0.4,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_3.00,0.25,1,8.9,400.0,0.4,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_3.00,0.5,0,26.9,400.0,0.5599999999999999,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_3.00,0.5,1,26.9,400.0,0.5599999999999999,0.2,0.2,0.0,0.0
2,10,1,0,XRAI_3.00,0.75,0,82.3,400.0,0.85,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_3.00,0.75,1,82.3,400.0,0.85,0.2,0.2,0.0,0.1
2,10,1,0,XRAI_3.00,0.85,0,107.5,400.0,0.8800000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_3.00,0.85,1,107.5,400.0,0.8800000000000001,0.2,0.2,0.1,0.1
2,10,1,0,XRAI_3.00,1.0,0,213.7,400.0,0.93,0.2,0.2,0.1,0.2
2,10,1,0,XRAI_3.00,1.0,1,213.7,400.0,0.93,0.2,0.2,0.1,0.2
2,10,1,1,1RAI,0.25,0,1.2,400.0,0.33999999999999997,0.7,0.7,0.1,0.2
2,10,1,1,1RAI,0.25,1,1.2,400.0,0.33999999999999997,0.7,0.7,0.1,0.2
2,10,1,1,1RAI,0.5,0,2.5,400.0,0.53,1.2,0.7,0.2,0.2
2,10,1,1,1RAI,0.5,1,2.5,400.0,0.53,1.2,0.7,0.2,0.2
2,10,1,1,1RAI,0.75,0,6.8,400.0,0.8200000000000001,1.6,0.7,0.2,0.2
2,10,1,1,1RAI,0.75,1,6.8,400.0,0.8200000000000001,1.6,0.7,0.2,0.2
2,10,1,1,1RAI,0.85,0,8.6,400.0,0.9,1.9,0.7,0.2,0.1
2,10,1,1,1RAI,0.85,1,8.6,400.0,0.9,1.9,0.7,0.2,0.1
2,10,1,1,1RAI,1.0,0,14.2,400.0,1.0,2.6,0.7,0.1,0.0
2,10,1,1,1RAI,1.0,1,14.2,400.0,1.0,2.6,0.7,0.1,0.0
2,10,1,1,XRAI_0.00,0.25,0,1.1,400.0,0.31999999999999995,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.00,0.25,1,1.1,400.0,0.31999999999999995,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.00,0.5,0,2.4,400.0,0.52,0.8,0.7,0.1,0.1
2,10,1,1,XRAI_0.00,0.5,1,2.4,400.0,0.52,0.8,0.7,0.1,0.1
2,10,1,1,XRAI_0.00,0.75,0,5.0,400.0,0.8099999999999999,1.7,0.7,0.1,0.2
2,10,1,1,XRAI_0.00,0.75,1,5.0,400.0,0.8099999999999999,1.7,0.7,0.1,0.2
2,10,1,1,XRAI_0.00,0.85,0,7.8,400.0,0.9199999999999999,2.2,0.7,0.2,0.3
2,10,1,1,XRAI_0.00,0.85,1,7.8,400.0,0.9199999999999999,2.2,0.7,0.2,0.3
2,10,1,1,XRAI_0.00,1.0,0,11.4,400.0,1.0,2.3,0.7,0.3,0.2
2,10,1,1,XRAI_0.00,1.0,1,11.4,400.0,1.0,2.3,0.7,0.3,0.2
2,10,1,1,XRAI_0.10,0.25,0,1.1,400.0,0.37,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.10,0.25,1,1.1,400.0,0.37,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.10,0.5,0,1.9,400.0,0.54,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.10,0.5,1,1.9,400.0,0.54,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.10,0.75,0,5.1,400.0,0.8099999999999999,1.7,0.7,0.1,0.2
2,10,1,1,XRAI_0.10,0.75,1,5.1,400.0,0.8099999999999999,1.7,0.7,0.1,0.2
2,10,1,1,XRAI_0.10,0.85,0,7.3,400.0,0.9099999999999999,2.5,0.7,0.2,0.3
2,10,1,1,XRAI_0.10,0.85,1,7.3,400.0,0.9099999999999999,2.5,0.7,0.2,0.3
2,10,1,1,XRAI_0.10,1.0,0,11.7,400.0,1.0,2.6,0.7,0.3,0.3
2,10,1,1,XRAI_0.10,1.0,1,11.7,400.0,1.0,2.6,0.7,0.3,0.3
2,10,1,1,XRAI_0.15,0.25,0,1.1,400.0,0.37,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.15,0.25,1,1.1,400.0,0.37,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.15,0.5,0,1.9,400.0,0.5599999999999999,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.15,0.5,1,1.9,400.0,0.5599999999999999,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.15,0.75,0,4.9,400.0,0.8200000000000001,2.0,0.7,0.1,0.2
2,10,1,1,XRAI_0.15,0.75,1,4.9,400.0,0.8200000000000001,2.0,0.7,0.1,0.2
2,10,1,1,XRAI_0.15,0.85,0,6.5,400.0,0.9199999999999999,2.6,0.7,0.2,0.3
2,10,1,1,XRAI_0.15,0.85,1,6.5,400.0,0.9199999999999999,2.6,0.7,0.2,0.3
2,10,1,1,XRAI_0.15,1.0,0,9.7,400.0,1.0,2.6,0.7,0.3,0.4
2,10,1,1,XRAI_0.15,1.0,1,9.7,400.0,1.0,2.6,0.7,0.3,0.4
2,10,1,1,XRAI_0.20,0.25,0,1.1,400.0,0.37,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.20,0.25,1,1.1,400.0,0.37,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.20,0.5,0,1.9,400.0,0.5599999999999999,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.20,0.5,1,1.9,400.0,0.5599999999999999,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.20,0.75,0,4.9,400.0,0.8200000000000001,2.0,0.7,0.1,0.2
2,10,1,1,XRAI_0.20,0.75,1,4.9,400.0,0.8200000000000001,2.0,0.7,0.1,0.2
2,10,1,1,XRAI_0.20,0.85,0,6.5,400.0,0.9199999999999999,2.6,0.7,0.2,0.3
2,10,1,1,XRAI_0.20,0.85,1,6.5,400.0,0.9199999999999999,2.6,0.7,0.2,0.3
2,10,1,1,XRAI_0.20,1.0,0,9.4,400.0,1.0,2.8,0.7,0.3,0.4
2,10,1,1,XRAI_0.20,1.0,1,9.4,400.0,1.0,2.8,0.7,0.3,0.4
2,10,1,1,XRAI_0.40,0.25,0,1.1,400.0,0.39,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.40,0.25,1,1.1,400.0,0.39,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.40,0.5,0,1.9,400.0,0.59,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.40,0.5,1,1.9,400.0,0.59,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.40,0.75,0,4.8,400.0,0.8200000000000001,1.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.40,0.75,1,4.8,400.0,0.8200000000000001,1.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.40,0.85,0,6.5,400.0,0.9199999999999999,1.8,0.7,0.1,0.1
2,10,1,1,XRAI_0.40,0.85,1,6.5,400.0,0.9199999999999999,1.8,0.7,0.1,0.1
2,10,1,1,XRAI_0.40,1.0,0,9.4,400.0,1.0,2.3,0.7,0.1,0.1
2,10,1,1,XRAI_0.40,1.0,1,9.4,400.0,1.0,2.3,0.7,0.1,0.1
2,10,1,1,XRAI_0.75,0.25,0,1.1,400.0,0.45999999999999996,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.75,0.25,1,1.1,400.0,0.45999999999999996,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_0.75,0.5,0,1.8,400.0,0.6599999999999999,0.8,0.7,0.1,0.0
2,10,1,1,XRAI_0.75,0.5,1,1.8,400.0,0.6599999999999999,0.8,0.7,0.1,0.0
2,10,1,1,XRAI_0.75,0.75,0,3.2,400.0,0.8200000000000001,1.3,0.7,0.0,0.1
2,10,1,1,XRAI_0.75,0.75,1,3.2,400.0,0.8200000000000001,1.3,0.7,0.0,0.1
2,10,1,1,XRAI_0.75,0.85,0,4.7,400.0,0.9099999999999999,2.0,0.7,0.1,0.2
2,10,1,1,XRAI_0.75,0.85,1,4.7,400.0,0.9099999999999999,2.0,0.7,0.1,0.2
2,10,1,1,XRAI_0.75,1.0,0,11.9,400.0,1.0,2.6,0.7,0.2,0.2
2,10,1,1,XRAI_0.75,1.0,1,11.9,400.0,1.0,2.6,0.7,0.2,0.2
2,10,1,1,XRAI_1.00,0.25,0,1.1,400.0,0.47000000000000003,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_1.00,0.25,1,1.1,400.0,0.47000000000000003,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_1.00,0.5,0,1.8,400.0,0.69,0.8,0.7,0.1,0.0
2,10,1,1,XRAI_1.00,0.5,1,1.8,400.0,0.69,0.8,0.7,0.1,0.0
2,10,1,1,XRAI_1.00,0.75,0,3.0,400.0,0.8200000000000001,1.9,0.7,0.0,0.1
2,10,1,1,XRAI_1.00,0.75,1,3.0,400.0,0.8200000000000001,1.9,0.7,0.0,0.1
2,10,1,1,XRAI_1.00,0.85,0,4.5,400.0,0.9,2.2,0.7,0.1,0.2
2,10,1,1,XRAI_1.00,0.85,1,4.5,400.0,0.9,2.2,0.7,0.1,0.2
2,10,1,1,XRAI_1.00,1.0,0,9.2,400.0,1.0,3.1,0.7,0.2,0.5
2,10,1,1,XRAI_1.00,1.0,1,9.2,400.0,1.0,3.1,0.7,0.2,0.5
2,10,1,1,XRAI_1.20,0.25,0,1.0,400.0,0.45,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_1.20,0.25,1,1.0,400.0,0.45,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_1.20,0.5,0,1.8,400.0,0.71,0.9,0.7,0.1,0.0
2,10,1,1,XRAI_1.20,0.5,1,1.8,400.0,0.71,0.9,0.7,0.1,0.0
2,10,1,1,XRAI_1.20,0.75,0,2.8,400.0,0.8200000000000001,1.7,0.7,0.0,0.1
2,10,1,1,XRAI_1.20,0.75,1,2.8,400.0,0.8200000000000001,1.7,0.7,0.0,0.1
2,10,1,1,XRAI_1.20,0.85,0,4.6,400.0,0.9099999999999999,2.5,0.7,0.1,0.3
2,10,1,1,XRAI_1.20,0.85,1,4.6,400.0,0.9099999999999999,2.5,0.7,0.1,0.3
2,10,1,1,XRAI_1.20,1.0,0,7.0,400.0,1.0,3.0,0.7,0.3,0.1
2,10,1,1,XRAI_1.20,1.0,1,7.0,400.0,1.0,3.0,0.7,0.3,0.1
2,10,1,1,XRAI_1.50,0.25,0,1.0,400.0,0.44000000000000006,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_1.50,0.25,1,1.0,400.0,0.44000000000000006,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_1.50,0.5,0,1.9,400.0,0.71,0.9,0.7,0.1,0.0
2,10,1,1,XRAI_1.50,0.5,1,1.9,400.0,0.71,0.9,0.7,0.1,0.0
2,10,1,1,XRAI_1.50,0.75,0,2.7,400.0,0.8099999999999999,1.6,0.7,0.0,0.1
2,10,1,1,XRAI_1.50,0.75,1,2.7,400.0,0.8099999999999999,1.6,0.7,0.0,0.1
2,10,1,1,XRAI_1.50,0.85,0,4.7,400.0,0.9199999999999999,2.5,0.7,0.1,0.3
2,10,1,1,XRAI_1.50,0.85,1,4.7,400.0,0.9199999999999999,2.5,0.7,0.1,0.3
2,10,1,1,XRAI_1.50,1.0,0,7.4,400.0,1.0,2.9,0.7,0.3,0.4
2,10,1,1,XRAI_1.50,1.0,1,7.4,400.0,1.0,2.9,0.7,0.3,0.4
2,10,1,1,XRAI_2.00,0.25,0,1.0,400.0,0.45999999999999996,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_2.00,0.25,1,1.0,400.0,0.45999999999999996,0.7,0.7,0.1,0.1
2,10,1,1,XRAI_2.00,0.5,0,1.8,400.0,0.73,1.0,0.7,0.1,0.1
2,10,1,1,XRAI_2.00,0.5,1,1.8,400.0,0.73,1.0,0.7,0.1,0.1
2,10,1,1,XRAI_2.00,0.75,0,2.6,400.0,0.85,1.5,0.7,0.1,0.1
2,10,1,1,XRAI_2.00,0.75,1,2.6,400.0,0.85,1.5,0.7,0.1,0.1
2,10,1,1,XRAI_2.00,0.85,0,3.7,400.0,0.9400000000000001,1.8,0.7,0.1,0.3
2,10,1,1,XRAI_2.00,0.85,1,3.7,400.0,0.9400000000000001,1.8,0.7,0.1,0.3
2,10,1,1,XRAI_2.00,1.0,0,5.0,400.0,1.0,2.1,0.7,0.3,0.2
2,10,1,1,XRAI_2.00,1.0,1,5.0,400.0,1.0,2.1,0.7,0.3,0.2
2,10,1,1,XRAI_2.50,0.25,0,1.0,400.0,0.51,0.7,0.7,0.1,0.3
2,10,1,1,XRAI_2.50,0.25,1,1.0,400.0,0.51,0.7,0.7,0.1,0.3
2,10,1,1,XRAI_2.50,0.5,0,1.6,400.0,0.6599999999999999,1.2,0.7,0.3,0.3
2,10,1,1,XRAI_2.50,0.5,1,1.6,400.0,0.6599999999999999,1.2,0.7,0.3,0.3
2,10,1,1,XRAI_2.50,0.75,0,2.6,400.0,0.86,1.6,0.7,0.3,0.2
2,10,1,1,XRAI_2.50,0.75,1,2.6,400.0,0.86,1.6,0.7,0.3,0.2
2,10,1,1,XRAI_2.50,0.85,0,3.2,400.0,0.9199999999999999,1.6,0.7,0.2,0.3
2,10,1,1,XRAI_2.50,0.85,1,3.2,400.0,0.9199999999999999,1.6,0.7,0.2,0.3
2,10,1,1,XRAI_2.50,1.0,0,4.8,400.0,1.0,3.1,0.7,0.3,0.1
2,10,1,1,XRAI_2.50,1.0,1,4.8,400.0,1.0,3.1,0.7,0.3,0.1
2,10,1,1,XRAI_3.00,0.25,0,1.1,400.0,0.54,0.7,0.7,0.1,0.3
2,10,1,1,XRAI_3.00,0.25,1,1.1,400.0,0.54,0.7,0.7,0.1,0.3
2,10,1,1,XRAI_3.00,0.5,0,1.4,400.0,0.67,1.1,0.7,0.3,0.4
2,10,1,1,XRAI_3.00,0.5,1,1.4,400.0,0.67,1.1,0.7,0.3,0.4
2,10,1,1,XRAI_3.00,0.75,0,2.6,400.0,0.86,1.8,0.7,0.4,0.1
2,10,1,1,XRAI_3.00,0.75,1,2.6,400.0,0.86,1.8,0.7,0.4,0.1
2,10,1,1,XRAI_3.00,0.85,0,3.8,400.0,0.9400000000000001,2.0,0.7,0.1,0.1
2,10,1,1,XRAI_3.00,0.85,1,3.8,400.0,0.9400000000000001,2.0,0.7,0.1,0.1
2,10,1,1,XRAI_3.00,1.0,0,4.4,400.0,1.0,2.2,0.7,0.1,0.1
2,10,1,1,XRAI_3.00,1.0,1,4.4,400.0,1.0,2.2,0.7,0.1,0.1
2,10,3,0,1RAI,0.25,0,3.3,400.0,0.39,0.0,0.0,0.0,0.0
2,10,3,0,1RAI,0.25,1,3.3,400.0,0.39,0.0,0.0,0.0,0.0
2,10,3,0,1RAI,0.5,0,6.1,400.0,0.53,0.0,0.0,0.0,0.0
2,10,3,0,1RAI,0.5,1,6.1,400.0,0.53,0.0,0.0,0.0,0.0
2,10,3,0,1RAI,0.75,0,15.1,400.0,0.8200000000000001,0.0,0.0,0.0,0.1
2,10,3,0,1RAI,0.75,1,15.1,400.0,0.8200000000000001,0.0,0.0,0.0,0.1
2,10,3,0,1RAI,0.85,0,20.0,400.0,0.9099999999999999,0.0,0.0,0.1,0.0
2,10,3,0,1RAI,0.85,1,20.0,400.0,0.9099999999999999,0.0,0.0,0.1,0.0
2,10,3,0,1RAI,1.0,0,37.6,400.0,1.0,0.0,0.0,0.0,0.0
2,10,3,0,1RAI,1.0,1,37.6,400.0,1.0,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.00,0.25,0,3.3,400.0,0.39,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.00,0.25,1,3.3,400.0,0.39,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.00,0.5,0,5.5,400.0,0.55,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.00,0.5,1,5.5,400.0,0.55,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.00,0.75,0,14.5,400.0,0.8200000000000001,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.00,0.75,1,14.5,400.0,0.8200000000000001,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.00,0.85,0,24.4,400.0,0.9099999999999999,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.00,0.85,1,24.4,400.0,0.9099999999999999,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.00,1.0,0,53.1,400.0,1.0,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.00,1.0,1,53.1,400.0,1.0,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.10,0.25,0,3.4,400.0,0.4,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.10,0.25,1,3.4,400.0,0.4,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.10,0.5,0,5.3,400.0,0.5599999999999999,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.10,0.5,1,5.3,400.0,0.5599999999999999,0.0,0.0,0.0,0.0
2,10,3,0,XRAI_0.10,0.75,0,12.8,400.0,0.8200000000000001,0.0,0.0,0.0,0.1
2,10,3,0,XRAI_0.10,0.75,1,12.8,400.0,0.8200000000000001,0.0,0.0,0.0,0.1
2,10,3,0,XRAI_0.10,0.85,0,19.8,400.0,0.9,0.0,0.0,0.1,0.2
2,10,3,0,XRAI_0.10,0.85,1,19.8,400.0,0.9,0.0,0.0,0.1,0.2
2,10,3,0,XRAI_0.10,1.0,0,56.3,400.0,1.0,0.0,0.0,0.2,0.3
2,10,3,0,XRAI_0.10,1.0,1,56.3,400.0,1.0,0.0,0.0,0.2,0.3
2,10,3,0,XRAI_0.15,0.25,0,4.3,400.0,0.42000000000000004,0.0,0.0,0.0,0.0
