seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,diversity_threshold
140,2,15,1,0.3,2,36,900,0.933333,5,1,XRAI_1.00,1,1,sum,0.9
147,2,10,1,0.3,3,1,400,0.7,0,0,XRAI_1.00,0,0,sum,0.25
77,2,5,1,0.3,3,3,100,1,0,0,XRAI_1.00,0,0,sum,1
140,2,15,1,0.3,2,52,900,1,5,1,XRAI_1.00,1,1,sum,0.95
147,2,10,1,0.3,3,1,400,0.7,0,0,XRAI_1.00,0,0,sum,0.4
140,2,15,1,0.3,2,52,900,1,5,1,XRAI_1.00,1,1,sum,1
147,2,10,1,0.3,3,1,400,0.7,0,0,XRAI_1.00,0,0,sum,0.5
9235,2,25,3,0.6,19,6,2500,0.8,10,8,XRAI_1.00,0,0,sum,0.8
114,2,5,1,0.3,4,0,100,0,0,0,XRAI_1.00,0,0,sum,0
147,2,10,1,0.3,3,1,400,0.7,0,0,XRAI_1.00,0,0,sum,0.65
114,2,5,1,0.3,4,2,100,0.8,0,0,XRAI_1.00,0,0,sum,0.1
217,2,15,1,0.3,3,0,900,0,4,4,XRAI_1.00,1,1,sum,0
14173,5,50,3,0.6,16,48,62500,0.804,28,16,XRAI_1.00,0,0,sum,0.8
217,2,15,1,0.3,3,1,900,0.4,4,4,XRAI_1.00,1,1,sum,0.1
147,2,10,1,0.3,3,3,400,0.8,0,0,XRAI_1.00,0,0,sum,0.75
357,5,10,1,0.3,3,30,2500,0.92,2,0,XRAI_1.00,1,1,sum,0.9
230,2,25,1,0.3,2,79,2500,1,9,4,XRAI_1.00,0,0,sum,1
9235,2,25,3,0.6,19,8,2500,0.88,10,8,XRAI_1.00,0,0,sum,0.85
16450,5,25,5,0.3,25,243,15625,0.952,5,0,XRAI_1.00,0,0,sum,0.95
217,2,15,1,0.3,3,1,900,0.4,4,4,XRAI_1.00,1,1,sum,0.25
357,5,10,1,0.3,3,34,2500,0.95,2,0,XRAI_1.00,1,1,sum,0.95
5271,2,50,1,1,10,23,10000,0.88,29,24,XRAI_1.00,0,0,sum,0.85
357,2,25,1,0.3,3,0,2500,0,7,7,XRAI_1.00,1,1,sum,0
217,2,15,1,0.3,3,1,900,0.4,4,4,XRAI_1.00,1,1,sum,0.4
147,2,10,1,0.3,3,3,400,0.8,0,0,XRAI_1.00,0,0,sum,0.8
217,2,15,1,0.3,3,2,900,0.533333,5,4,XRAI_1.00,1,1,sum,0.5
357,2,25,1,0.3,3,1,2500,0.12,7,7,XRAI_1.00,1,1,sum,0.1
5271,2,50,1,1,10,25,10000,0.9,33,24,XRAI_1.00,0,0,sum,0.9
9235,2,25,3,0.6,19,9,2500,0.92,17,8,XRAI_1.00,0,0,sum,0.9
147,2,10,1,0.3,3,7,400,0.9,3,0,XRAI_1.00,0,0,sum,0.85
357,2,25,1,0.3,3,2,2500,0.28,8,7,XRAI_1.00,1,1,sum,0.25
114,2,5,1,0.3,4,2,100,0.8,0,0,XRAI_1.00,0,0,sum,0.25
147,2,10,1,0.3,3,7,400,0.9,3,0,XRAI_1.00,0,0,sum,0.9
357,2,25,1,0.3,3,4,2500,0.6,8,7,XRAI_1.00,1,1,sum,0.4
1764,10,15,1,0.3,4,238,22500,0.954074,4,1,XRAI_1.00,1,1,sum,0.95
357,2,25,1,0.3,3,4,2500,0.6,8,7,XRAI_1.00,1,1,sum,0.5
9235,2,25,3,0.6,19,14,2500,0.96,16,8,XRAI_1.00,0,0,sum,0.95
114,2,5,1,0.3,4,2,100,0.8,0,0,XRAI_1.00,0,0,sum,0.4
5271,2,50,1,1,10,32,10000,0.98,38,24,XRAI_1.00,0,0,sum,0.95
11197,2,15,5,0.3,27,14,900,0.8,3,0,XRAI_1.00,0,0,sum,0.8
357,2,25,1,0.3,3,11,2500,0.68,12,7,XRAI_1.00,1,1,sum,0.65
147,2,10,1,0.3,3,9,400,1,3,0,XRAI_1.00,0,0,sum,0.95
114,2,5,1,0.3,4,2,100,0.8,0,0,XRAI_1.00,0,0,sum,0.5
147,2,10,1,0.3,3,9,400,1,3,0,XRAI_1.00,0,0,sum,1
114,2,5,1,0.3,4,2,100,0.8,0,0,XRAI_1.00,0,0,sum,0.65
11197,2,15,5,0.3,27,24,900,0.866667,2,0,XRAI_1.00,0,1,sum,0.85
357,2,25,1,0.3,3,19,2500,0.8,10,7,XRAI_1.00,1,1,sum,0.75
217,2,15,1,0.3,3,6,900,0.8,6,4,XRAI_1.00,1,1,sum,0.65
14173,5,50,3,0.6,16,56,62500,0.852,28,16,XRAI_1.00,0,0,sum,0.85
467,5,5,1,1,8,625,625,0.98,1,0,XRAI_1.00,1,1,sum,1
217,2,15,1,0.3,3,6,900,0.8,6,4,XRAI_1.00,1,1,sum,0.75
31663,10,50,5,0.3,23,36,250000,0.503111,12,7,XRAI_1.00,0,0,sum,0.5
217,2,15,1,0.3,3,6,900,0.8,6,4,XRAI_1.00,1,1,sum,0.8
554,5,5,1,1,9,0,625,0,0,0,XRAI_1.00,0,0,sum,0
217,2,15,1,0.3,3,7,900,0.866667,6,4,XRAI_1.00,1,1,sum,0.85
11197,2,15,5,0.3,27,30,900,0.933333,2,0,XRAI_1.00,1,1,sum,0.9
219,2,10,1,0.3,4,0,400,0,0,0,XRAI_1.00,0,0,sum,0
5271,2,50,1,1,10,38,10000,1,37,24,XRAI_1.00,0,0,sum,1
219,2,10,1,0.3,4,2,400,0.5,0,0,XRAI_1.00,0,0,sum,0.1
357,2,25,1,0.3,3,19,2500,0.8,10,7,XRAI_1.00,1,1,sum,0.8
219,2,10,1,0.3,4,2,400,0.5,0,0,XRAI_1.00,0,0,sum,0.25
114,2,5,1,0.3,4,2,100,0.8,0,0,XRAI_1.00,0,0,sum,0.75
219,2,10,1,0.3,4,2,400,0.5,0,0,XRAI_1.00,0,0,sum,0.4
357,2,25,1,0.3,3,25,2500,0.88,10,7,XRAI_1.00,1,1,sum,0.85
219,2,10,1,0.3,4,2,400,0.5,0,0,XRAI_1.00,0,0,sum,0.5
11197,2,15,5,0.3,27,59,900,1,3,0,XRAI_1.00,1,0,sum,0.95
114,2,5,1,0.3,4,2,100,0.8,0,0,XRAI_1.00,0,0,sum,0.8
11197,2,15,5,0.3,27,59,900,1,3,0,XRAI_1.00,0,0,sum,1
219,2,10,1,0.3,4,5,400,0.7,1,0,XRAI_1.00,0,0,sum,0.65
357,2,25,1,0.3,3,31,2500,0.92,10,7,XRAI_1.00,1,1,sum,0.9
219,2,10,1,0.3,4,6,400,0.8,1,0,XRAI_1.00,0,0,sum,0.75
9235,2,25,3,0.6,19,32,2500,1,16,8,XRAI_1.00,0,0,sum,1
114,2,5,1,0.3,4,5,100,1,1,0,XRAI_1.00,0,0,sum,0.85
219,2,10,1,0.3,4,6,400,0.8,1,0,XRAI_1.00,0,0,sum,0.8
357,2,25,1,0.3,3,33,2500,0.96,11,7,XRAI_1.00,1,1,sum,0.95
6323,2,50,1,1,11,0,10000,0,28,28,XRAI_1.00,0,0,sum,0
114,2,5,1,0.3,4,5,100,1,1,0,XRAI_1.00,0,0,sum,0.9
219,2,10,1,0.3,4,14,400,0.9,2,0,XRAI_1.00,0,0,sum,0.85
114,2,5,1,0.3,4,5,100,1,1,0,XRAI_1.00,0,0,sum,0.95
357,2,25,1,0.3,3,41,2500,1,11,7,XRAI_1.00,1,0,sum,1
114,2,5,1,0.3,4,5,100,1,1,0,XRAI_1.00,0,0,sum,1
10214,2,25,3,0.6,20,0,2500,0,4,4,XRAI_1.00,0,0,sum,0
219,2,10,1,0.3,4,14,400,0.9,2,0,XRAI_1.00,0,0,sum,0.9
161,2,5,1,0.3,5,0,100,0,0,0,XRAI_1.00,1,1,sum,0
357,5,10,1,0.3,3,172,2500,1,2,0,XRAI_1.00,1,1,sum,1
161,2,5,1,0.3,5,1,100,1,0,0,XRAI_1.00,1,1,sum,0.1
6323,2,50,1,1,11,2,10000,0.12,28,28,XRAI_1.00,0,0,sum,0.1
12028,2,15,5,0.3,28,0,900,0,0,0,XRAI_1.00,0,0,sum,0
219,2,10,1,0.3,4,18,400,1,3,0,XRAI_1.00,0,0,sum,0.95
534,2,25,1,0.3,4,0,2500,0,6,6,XRAI_1.00,0,0,sum,0
429,5,10,1,0.3,4,0,2500,0,0,0,XRAI_1.00,0,0,sum,0
10214,2,25,3,0.6,20,1,2500,0.12,4,4,XRAI_1.00,0,0,sum,0.1
219,2,10,1,0.3,4,18,400,1,3,0,XRAI_1.00,0,0,sum,1
12028,2,15,5,0.3,28,1,900,0.133333,0,0,XRAI_1.00,0,0,sum,0.1
10214,2,25,3,0.6,20,2,2500,0.36,4,4,XRAI_1.00,0,0,sum,0.25
161,2,5,1,0.3,5,1,100,1,0,0,XRAI_1.00,1,1,sum,0.25
429,5,10,1,0.3,4,1,2500,0.12,0,0,XRAI_1.00,0,0,sum,0.1
10214,2,25,3,0.6,20,4,2500,0.52,4,4,XRAI_1.00,0,0,sum,0.4
534,2,25,1,0.3,4,1,2500,0.24,6,6,XRAI_1.00,0,0,sum,0.1
10214,2,25,3,0.6,20,4,2500,0.52,4,4,XRAI_1.00,0,0,sum,0.5
311,2,10,1,0.3,5,0,400,0,1,1,XRAI_1.00,0,0,sum,0
161,2,5,1,0.3,5,1,100,1,0,0,XRAI_1.00,1,1,sum,0.4
12028,2,15,5,0.3,28,2,900,0.266667,0,0,XRAI_1.00,0,0,sum,0.25
161,2,5,1,0.3,5,1,100,1,0,0,XRAI_1.00,1,1,sum,0.5
429,5,10,1,0.3,4,2,2500,0.3,0,0,XRAI_1.00,0,0,sum,0.25
6323,2,50,1,1,11,5,10000,0.28,29,28,XRAI_1.00,0,0,sum,0.25
534,2,25,1,0.3,4,3,2500,0.4,8,6,XRAI_1.00,0,0,sum,0.25
161,2,5,1,0.3,5,1,100,1,0,0,XRAI_1.00,1,1,sum,0.65
429,5,10,1,0.3,4,3,2500,0.43,0,0,XRAI_1.00,0,0,sum,0.4
6323,2,50,1,1,11,7,10000,0.42,31,28,XRAI_1.00,0,0,sum,0.4
534,2,25,1,0.3,4,3,2500,0.4,8,6,XRAI_1.00,0,0,sum,0.4
161,2,5,1,0.3,5,1,100,1,0,0,XRAI_1.00,1,1,sum,0.75
429,5,10,1,0.3,4,4,2500,0.5,0,0,XRAI_1.00,0,0,sum,0.5
161,2,5,1,0.3,5,1,100,1,0,0,XRAI_1.00,1,1,sum,0.8
12028,2,15,5,0.3,28,4,900,0.4,0,0,XRAI_1.00,0,0,sum,0.4
10214,2,25,3,0.6,20,6,2500,0.72,4,4,XRAI_1.00,0,0,sum,0.65
311,2,10,1,0.3,5,3,400,0.2,1,1,XRAI_1.00,0,0,sum,0.1
161,2,5,1,0.3,5,1,100,1,0,0,XRAI_1.00,1,1,sum,0.85
10214,2,25,3,0.6,20,7,2500,0.8,4,4,XRAI_1.00,0,0,sum,0.75
534,2,25,1,0.3,4,4,2500,0.76,10,6,XRAI_1.00,0,0,sum,0.5
429,5,10,1,0.3,4,6,2500,0.73,0,0,XRAI_1.00,0,0,sum,0.65
534,2,25,1,0.3,4,4,2500,0.76,10,6,XRAI_1.00,0,0,sum,0.65
10214,2,25,3,0.6,20,7,2500,0.8,4,4,XRAI_1.00,0,0,sum,0.8
311,2,10,1,0.3,5,4,400,0.4,1,1,XRAI_1.00,0,0,sum,0.25
534,2,25,1,0.3,4,4,2500,0.76,10,6,XRAI_1.00,0,0,sum,0.75
311,2,10,1,0.3,5,4,400,0.4,1,1,XRAI_1.00,0,0,sum,0.4
161,2,5,1,0.3,5,1,100,1,0,0,XRAI_1.00,1,1,sum,0.9
534,2,25,1,0.3,4,7,2500,0.8,10,6,XRAI_1.00,0,0,sum,0.8
429,5,10,1,0.3,4,9,2500,0.78,0,0,XRAI_1.00,0,0,sum,0.75
161,2,5,1,0.3,5,1,100,1,0,0,XRAI_1.00,1,1,sum,0.95
10214,2,25,3,0.6,20,10,2500,0.88,4,4,XRAI_1.00,0,0,sum,0.85
161,2,5,1,0.3,5,1,100,1,0,0,XRAI_1.00,1,1,sum,1
534,2,25,1,0.3,4,9,2500,0.88,11,6,XRAI_1.00,0,0,sum,0.85
218,2,5,1,0.3,6,0,100,0,0,0,XRAI_1.00,0,0,sum,0
311,2,10,1,0.3,5,7,400,0.7,2,1,XRAI_1.00,0,0,sum,0.5
10214,2,25,3,0.6,20,11,2500,0.92,6,4,XRAI_1.00,0,0,sum,0.9
429,5,10,1,0.3,4,10,2500,0.84,1,0,XRAI_1.00,0,0,sum,0.8
6323,2,50,1,1,11,9,10000,0.52,31,28,XRAI_1.00,0,0,sum,0.5
534,2,25,1,0.3,4,10,2500,0.96,10,6,XRAI_1.00,0,0,sum,0.9
311,2,10,1,0.3,5,7,400,0.7,2,1,XRAI_1.00,0,0,sum,0.65
534,2,25,1,0.3,4,10,2500,0.96,10,6,XRAI_1.00,0,0,sum,0.95
218,2,5,1,0.3,6,1,100,0.6,0,0,XRAI_1.00,0,0,sum,0.1
429,5,10,1,0.3,4,17,2500,0.88,1,0,XRAI_1.00,0,0,sum,0.85
218,2,5,1,0.3,6,1,100,0.6,0,0,XRAI_1.00,0,0,sum,0.25
311,2,10,1,0.3,5,14,400,0.9,3,1,XRAI_1.00,0,0,sum,0.75
218,2,5,1,0.3,6,1,100,0.6,0,0,XRAI_1.00,0,0,sum,0.4
534,2,25,1,0.3,4,21,2500,1,11,6,XRAI_1.00,0,0,sum,1
6323,2,50,1,1,11,14,10000,0.68,33,28,XRAI_1.00,0,0,sum,0.65
10214,2,25,3,0.6,20,21,2500,0.96,9,4,XRAI_1.00,0,0,sum,0.95
12028,2,15,5,0.3,28,5,900,0.533333,0,0,XRAI_1.00,0,0,sum,0.5
311,2,10,1,0.3,5,14,400,0.9,3,1,XRAI_1.00,0,0,sum,0.8
218,2,5,1,0.3,6,1,100,0.6,0,0,XRAI_1.00,0,0,sum,0.5
311,2,10,1,0.3,5,14,400,0.9,3,1,XRAI_1.00,0,0,sum,0.85
761,2,25,1,0.3,5,0,2500,0,9,9,XRAI_1.00,0,0,sum,0
429,5,10,1,0.3,4,28,2500,0.9,1,0,XRAI_1.00,0,0,sum,0.9
218,2,5,1,0.3,6,3,100,1,0,0,XRAI_1.00,0,0,sum,0.65
761,2,25,1,0.3,5,1,2500,0.24,9,9,XRAI_1.00,0,0,sum,0.1
6323,2,50,1,1,11,15,10000,0.76,37,28,XRAI_1.00,0,0,sum,0.75
218,2,5,1,0.3,6,3,100,1,0,0,XRAI_1.00,0,0,sum,0.75
12028,2,15,5,0.3,28,6,900,0.666667,0,0,XRAI_1.00,0,0,sum,0.65
311,2,10,1,0.3,5,14,400,0.9,3,1,XRAI_1.00,0,0,sum,0.9
429,5,10,1,0.3,4,37,2500,0.96,1,0,XRAI_1.00,0,0,sum,0.95
218,2,5,1,0.3,6,3,100,1,0,0,XRAI_1.00,0,0,sum,0.8
6323,2,50,1,1,11,19,10000,0.82,32,28,XRAI_1.00,0,0,sum,0.8
218,2,5,1,0.3,6,3,100,1,0,0,XRAI_1.00,0,0,sum,0.85
311,2,10,1,0.3,5,25,400,1,3,1,XRAI_1.00,0,0,sum,0.95
218,2,5,1,0.3,6,3,100,1,0,0,XRAI_1.00,0,0,sum,0.9
761,2,25,1,0.3,5,2,2500,0.44,9,9,XRAI_1.00,0,0,sum,0.25
6323,2,50,1,1,11,22,10000,0.86,33,28,XRAI_1.00,0,0,sum,0.85
311,2,10,1,0.3,5,25,400,1,3,1,XRAI_1.00,0,0,sum,1
761,2,25,1,0.3,5,2,2500,0.44,9,9,XRAI_1.00,0,0,sum,0.4
10214,2,25,3,0.6,20,24,2500,1,9,4,XRAI_1.00,0,0,sum,1
217,2,15,1,0.3,3,9,900,0.933333,7,4,XRAI_1.00,1,1,sum,0.9
14173,5,50,3,0.6,16,70,62500,0.9,29,16,XRAI_1.00,0,0,sum,0.9
554,5,5,1,1,9,1,625,0.24,0,0,XRAI_1.00,0,0,sum,0.1
15755,25,25,1,0.3,2,23,390625,0.262133,13,13,XRAI_1.00,0,0,sum,0.25
217,2,15,1,0.3,3,33,900,1,7,4,XRAI_1.00,1,1,sum,0.95
554,5,5,1,1,9,2,625,0.38,0,0,XRAI_1.00,0,0,sum,0.25
217,2,15,1,0.3,3,33,900,1,7,4,XRAI_1.00,1,1,sum,1
423,2,10,1,0.3,6,0,400,0,1,1,XRAI_1.00,0,0,sum,0
761,2,25,1,0.3,5,3,2500,0.56,10,9,XRAI_1.00,0,0,sum,0.5
218,2,5,1,0.3,6,3,100,1,0,0,XRAI_1.00,0,0,sum,0.95
12028,2,15,5,0.3,28,9,900,0.8,2,0,XRAI_1.00,0,0,sum,0.75
218,2,5,1,0.3,6,3,100,1,0,0,XRAI_1.00,0,0,sum,1
423,2,10,1,0.3,6,1,400,0.6,1,1,XRAI_1.00,0,0,sum,0.1
11243,2,25,3,0.6,21,0,2500,0,4,4,XRAI_1.00,0,0,sum,0
423,2,10,1,0.3,6,1,400,0.6,1,1,XRAI_1.00,0,0,sum,0.25
12028,2,15,5,0.3,28,9,900,0.8,2,0,XRAI_1.00,0,0,sum,0.8
285,2,5,1,0.3,7,0,100,0,0,0,XRAI_1.00,0,0,sum,0
761,2,25,1,0.3,5,7,2500,0.68,10,9,XRAI_1.00,0,0,sum,0.65
285,2,5,1,0.3,7,1,100,0.6,0,0,XRAI_1.00,0,0,sum,0.1
11243,2,25,3,0.6,21,1,2500,0.24,4,4,XRAI_1.00,0,0,sum,0.1
423,2,10,1,0.3,6,1,400,0.6,1,1,XRAI_1.00,0,0,sum,0.4
761,2,25,1,0.3,5,8,2500,0.8,12,9,XRAI_1.00,0,0,sum,0.75
423,2,10,1,0.3,6,1,400,0.6,1,1,XRAI_1.00,0,0,sum,0.5
285,2,5,1,0.3,7,1,100,0.6,0,0,XRAI_1.00,0,0,sum,0.25
6323,2,50,1,1,11,25,10000,0.98,34,28,XRAI_1.00,0,0,sum,0.9
429,5,10,1,0.3,4,117,2500,1,1,0,XRAI_1.00,0,0,sum,1
6323,2,50,1,1,11,25,10000,0.98,34,28,XRAI_1.00,0,0,sum,0.95
285,2,5,1,0.3,7,1,100,0.6,0,0,XRAI_1.00,0,0,sum,0.4
761,2,25,1,0.3,5,8,2500,0.8,12,9,XRAI_1.00,0,0,sum,0.8
285,2,5,1,0.3,7,1,100,0.6,0,0,XRAI_1.00,0,0,sum,0.5
521,5,10,1,0.3,5,0,2500,0,2,2,XRAI_1.00,0,0,sum,0
12028,2,15,5,0.3,28,16,900,0.933333,3,0,XRAI_1.00,0,0,sum,0.85
11243,2,25,3,0.6,21,2,2500,0.36,4,4,XRAI_1.00,0,0,sum,0.25
521,5,10,1,0.3,5,1,2500,0.2,2,2,XRAI_1.00,0,0,sum,0.1
285,2,5,1,0.3,7,8,100,1,1,0,XRAI_1.00,0,0,sum,0.65
423,2,10,1,0.3,6,2,400,0.8,1,1,XRAI_1.00,0,0,sum,0.65
12028,2,15,5,0.3,28,16,900,0.933333,3,0,XRAI_1.00,0,0,sum,0.9
521,5,10,1,0.3,5,3,2500,0.39,2,2,XRAI_1.00,0,0,sum,0.25
761,2,25,1,0.3,5,33,2500,0.88,12,9,XRAI_1.00,0,0,sum,0.85
285,2,5,1,0.3,7,8,100,1,1,0,XRAI_1.00,0,0,sum,0.75
423,2,10,1,0.3,6,2,400,0.8,1,1,XRAI_1.00,0,0,sum,0.75
12028,2,15,5,0.3,28,18,900,1,3,0,XRAI_1.00,0,0,sum,0.95
285,2,5,1,0.3,7,8,100,1,1,0,XRAI_1.00,0,0,sum,0.8
521,5,10,1,0.3,5,4,2500,0.57,2,2,XRAI_1.00,0,0,sum,0.4
11243,2,25,3,0.6,21,3,2500,0.48,14,4,XRAI_1.00,0,0,sum,0.4
6323,2,50,1,1,11,38,10000,1,37,28,XRAI_1.00,0,0,sum,1
761,2,25,1,0.3,5,44,2500,0.96,13,9,XRAI_1.00,0,0,sum,0.9
12028,2,15,5,0.3,28,18,900,1,3,0,XRAI_1.00,0,0,sum,1
423,2,10,1,0.3,6,2,400,0.8,1,1,XRAI_1.00,0,0,sum,0.8
285,2,5,1,0.3,7,8,100,1,1,0,XRAI_1.00,0,0,sum,0.85
761,2,25,1,0.3,5,44,2500,0.96,13,9,XRAI_1.00,0,0,sum,0.95
521,5,10,1,0.3,5,4,2500,0.57,2,2,XRAI_1.00,0,0,sum,0.5
12889,2,15,5,0.3,29,0,900,0,0,0,XRAI_1.00,0,0,sum,0
11243,2,25,3,0.6,21,10,2500,0.6,14,4,XRAI_1.00,0,0,sum,0.5
285,2,5,1,0.3,7,8,100,1,1,0,XRAI_1.00,0,0,sum,0.9
423,2,10,1,0.3,6,12,400,0.9,3,1,XRAI_1.00,0,0,sum,0.85
7475,2,50,1,1,12,0,10000,0,25,25,XRAI_1.00,0,0,sum,0
521,5,10,1,0.3,5,5,2500,0.67,2,2,XRAI_1.00,0,0,sum,0.65
12889,2,15,5,0.3,29,1,900,0.133333,0,0,XRAI_1.00,0,0,sum,0.1
11243,2,25,3,0.6,21,15,2500,0.68,15,4,XRAI_1.00,0,0,sum,0.65
7475,2,50,1,1,12,3,10000,0.16,26,25,XRAI_1.00,0,0,sum,0.1
285,2,5,1,0.3,7,8,100,1,1,0,XRAI_1.00,0,0,sum,0.95
761,2,25,1,0.3,5,91,2500,1,13,9,XRAI_1.00,0,0,sum,1
11243,2,25,3,0.6,21,20,2500,0.8,16,4,XRAI_1.00,0,0,sum,0.75
521,5,10,1,0.3,5,7,2500,0.76,2,2,XRAI_1.00,0,0,sum,0.75
285,2,5,1,0.3,7,8,100,1,1,0,XRAI_1.00,0,0,sum,1
11243,2,25,3,0.6,21,20,2500,0.8,16,4,XRAI_1.00,0,0,sum,0.8
1038,2,25,1,0.3,6,0,2500,0,8,8,XRAI_1.00,0,0,sum,0
423,2,10,1,0.3,6,12,400,0.9,3,1,XRAI_1.00,0,0,sum,0.9
362,2,5,1,0.3,8,0,100,0,0,0,XRAI_1.00,0,0,sum,0
521,5,10,1,0.3,5,9,2500,0.8,2,2,XRAI_1.00,0,0,sum,0.8
7475,2,50,1,1,12,4,10000,0.32,26,25,XRAI_1.00,0,0,sum,0.25
1038,2,25,1,0.3,6,2,2500,0.2,8,8,XRAI_1.00,0,0,sum,0.1
521,5,10,1,0.3,5,12,2500,0.88,2,2,XRAI_1.00,0,0,sum,0.85
7475,2,50,1,1,12,5,10000,0.42,26,25,XRAI_1.00,0,0,sum,0.4
12889,2,15,5,0.3,29,3,900,0.333333,0,0,XRAI_1.00,0,0,sum,0.25
11243,2,25,3,0.6,21,22,2500,0.88,16,4,XRAI_1.00,0,0,sum,0.85
423,2,10,1,0.3,6,13,400,1,3,1,XRAI_1.00,0,0,sum,0.95
7475,2,50,1,1,12,7,10000,0.56,26,25,XRAI_1.00,0,0,sum,0.5
521,5,10,1,0.3,5,19,2500,0.91,2,2,XRAI_1.00,0,1,sum,0.9
1038,2,25,1,0.3,6,3,2500,0.44,11,8,XRAI_1.00,0,0,sum,0.25
423,2,10,1,0.3,6,13,400,1,3,1,XRAI_1.00,0,0,sum,1
11243,2,25,3,0.6,21,23,2500,0.96,16,4,XRAI_1.00,0,0,sum,0.9
1038,2,25,1,0.3,6,3,2500,0.44,11,8,XRAI_1.00,0,0,sum,0.4
555,2,10,1,0.3,7,0,400,0,0,0,XRAI_1.00,0,0,sum,0
12889,2,15,5,0.3,29,6,900,0.466667,0,0,XRAI_1.00,0,0,sum,0.4
555,2,10,1,0.3,7,1,400,0.5,0,0,XRAI_1.00,0,0,sum,0.1
362,2,5,1,0.3,8,4,100,0.4,0,0,XRAI_1.00,0,0,sum,0.1
555,2,10,1,0.3,7,1,400,0.5,0,0,XRAI_1.00,0,0,sum,0.25
7475,2,50,1,1,12,10,10000,0.66,26,25,XRAI_1.00,0,0,sum,0.65
555,2,10,1,0.3,7,1,400,0.5,0,0,XRAI_1.00,0,0,sum,0.4
362,2,5,1,0.3,8,4,100,0.4,0,0,XRAI_1.00,0,0,sum,0.25
1038,2,25,1,0.3,6,7,2500,0.52,10,8,XRAI_1.00,0,0,sum,0.5
362,2,5,1,0.3,8,4,100,0.4,0,0,XRAI_1.00,0,0,sum,0.4
555,2,10,1,0.3,7,1,400,0.5,0,0,XRAI_1.00,0,0,sum,0.5
7475,2,50,1,1,12,13,10000,0.78,31,25,XRAI_1.00,0,0,sum,0.75
555,2,10,1,0.3,7,2,400,0.7,0,0,XRAI_1.00,0,0,sum,0.65
11243,2,25,3,0.6,21,23,2500,0.96,16,4,XRAI_1.00,0,0,sum,0.95
555,2,10,1,0.3,7,4,400,0.9,0,0,XRAI_1.00,0,0,sum,0.75
362,2,5,1,0.3,8,5,100,0.8,0,0,XRAI_1.00,0,0,sum,0.5
1038,2,25,1,0.3,6,8,2500,0.68,10,8,XRAI_1.00,0,0,sum,0.65
555,2,10,1,0.3,7,4,400,0.9,0,0,XRAI_1.00,0,0,sum,0.8
362,2,5,1,0.3,8,5,100,0.8,0,0,XRAI_1.00,0,0,sum,0.65
521,5,10,1,0.3,5,43,2500,0.96,2,2,XRAI_1.00,1,0,sum,0.95
1038,2,25,1,0.3,6,9,2500,0.8,11,8,XRAI_1.00,0,0,sum,0.75
362,2,5,1,0.3,8,5,100,0.8,0,0,XRAI_1.00,0,0,sum,0.75
1038,2,25,1,0.3,6,9,2500,0.8,11,8,XRAI_1.00,0,0,sum,0.8
555,2,10,1,0.3,7,4,400,0.9,0,0,XRAI_1.00,0,0,sum,0.85
362,2,5,1,0.3,8,5,100,0.8,0,0,XRAI_1.00,0,0,sum,0.8
555,2,10,1,0.3,7,4,400,0.9,0,0,XRAI_1.00,0,0,sum,0.9
362,2,5,1,0.3,8,7,100,1,0,0,XRAI_1.00,0,0,sum,0.85
1038,2,25,1,0.3,6,17,2500,0.92,12,8,XRAI_1.00,0,0,sum,0.85
362,2,5,1,0.3,8,7,100,1,0,0,XRAI_1.00,0,0,sum,0.9
7475,2,50,1,1,12,14,10000,0.8,31,25,XRAI_1.00,0,0,sum,0.8
362,2,5,1,0.3,8,7,100,1,0,0,XRAI_1.00,0,0,sum,0.95
555,2,10,1,0.3,7,5,400,1,1,0,XRAI_1.00,0,0,sum,0.95
1038,2,25,1,0.3,6,17,2500,0.92,12,8,XRAI_1.00,0,0,sum,0.9
555,2,10,1,0.3,7,5,400,1,1,0,XRAI_1.00,0,0,sum,1
362,2,5,1,0.3,8,7,100,1,0,0,XRAI_1.00,0,0,sum,1
7475,2,50,1,1,12,15,10000,0.86,35,25,XRAI_1.00,0,0,sum,0.85
1038,2,25,1,0.3,6,20,2500,1,13,8,XRAI_1.00,0,0,sum,0.95
449,2,5,1,0.3,9,0,100,0,0,0,XRAI_1.00,0,0,sum,0
707,2,10,1,0.3,8,0,400,0,0,0,XRAI_1.00,0,0,sum,0
7475,2,50,1,1,12,17,10000,0.9,35,25,XRAI_1.00,0,0,sum,0.9
11243,2,25,3,0.6,21,59,2500,1,15,4,XRAI_1.00,0,0,sum,1
707,2,10,1,0.3,8,1,400,0.3,0,0,XRAI_1.00,0,0,sum,0.1
1038,2,25,1,0.3,6,20,2500,1,13,8,XRAI_1.00,0,0,sum,1
521,5,10,1,0.3,5,90,2500,1,3,2,XRAI_1.00,0,0,sum,1
12889,2,15,5,0.3,29,8,900,0.666667,1,0,XRAI_1.00,0,0,sum,0.5
449,2,5,1,0.3,9,3,100,0.6,0,0,XRAI_1.00,0,0,sum,0.1
12322,2,25,3,0.6,22,0,2500,0,5,5,XRAI_1.00,0,0,sum,0
707,2,10,1,0.3,8,1,400,0.3,0,0,XRAI_1.00,0,0,sum,0.25
1365,2,25,1,0.3,7,0,2500,0,8,8,XRAI_1.00,0,0,sum,0
